Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),x_CO2,x_H2O,Albedo,Recirculation_Factor,Rainout,Relative Humidity,August Roche Magnus,Cloud Cover,Cloud Destruction,Moist Convection,Surface_Temp (K),Status
run_77,1629.5179068369748,M5,6371000.0,5.972e+24,14253.48180450053,6.797259348550958e-05,0.16909696738877308,0.05,0.6666,True,0.77,False,0.55,True,True,392.558,Success
run_69,543.480757026641,M5,6371000.0,5.972e+24,95779.80743084625,0.2504613875233532,0.0006178858597936656,0.05,0.6666,True,0.77,False,0.55,True,True,320.821,Success
run_71,277.5277556213157,M5,6371000.0,5.972e+24,19718.072487880985,6.147922364850016e-05,0.016540116560393996,0.05,0.6666,True,0.77,False,0.55,True,True,246.17,Success
run_80,173.54270169491983,M5,6371000.0,5.972e+24,27133.55601547251,1.063327897357899e-05,0.7455470815831184,0.05,0.6666,True,0.77,False,0.55,True,True,233.011,Success
run_74,374.66269158949495,M5,6371000.0,5.972e+24,527264.336751953,3.9533547571284875e-06,3.048837494998028e-06,0.05,0.6666,True,0.77,False,0.55,True,True,264.399,Success
run_82,1838.7199813889438,M5,6371000.0,5.972e+24,49542.59801410387,1.3229741743948385e-06,0.002911461083125175,0.05,0.6666,True,0.77,False,0.55,True,True,394.557,Success
run_76,762.1376483132193,M5,6371000.0,5.972e+24,34179.13612141623,1.858265140250164e-05,0.00016828896638456135,0.05,0.6666,True,0.77,False,0.55,True,True,289.697,Success
run_75,2012.31753306125,M5,6371000.0,5.972e+24,328936.8007472119,0.000113420868454885,1.9792158959388507e-06,0.05,0.6666,True,0.77,False,0.55,True,True,405.415,Success
run_78,1944.7610732371274,M5,6371000.0,5.972e+24,621667.6973558934,2.0732916224516397e-06,2.98005204496482e-06,0.05,0.6666,True,0.77,False,0.55,True,True,404.513,Success
run_79,158.14309888068826,M5,6371000.0,5.972e+24,864722.4165485926,0.1196488023803552,1.7372651472953792e-05,0.05,0.6666,True,0.77,False,0.55,True,True,249.687,Success
run_83,1682.3787838674757,M5,6371000.0,5.972e+24,283192.5246404444,0.0962847132179796,0.6172813943694536,0.05,0.6666,True,0.77,False,0.55,True,True,590.52,Success
run_88,1456.5469095910235,M5,6371000.0,5.972e+24,883959.0074652825,0.012109390516880788,0.028673266139235015,0.05,0.6666,True,0.77,False,0.55,True,True,548.409,Success
run_85,1589.879286471979,M5,6371000.0,5.972e+24,735956.2090287724,0.07417204567307496,7.086772205551157e-05,0.05,0.6666,True,0.77,False,0.55,True,True,507.549,Success
run_92,274.9966738990239,M5,6371000.0,5.972e+24,181501.74394149723,3.1593380072949672e-06,0.08445410548144426,0.05,0.6666,True,0.77,False,0.55,True,True,265.968,Success
run_84,1009.398392604352,M5,6371000.0,5.972e+24,19581.53222148371,2.328288647170703e-06,1.25025950092708e-05,0.05,0.6666,True,0.77,False,0.55,True,True,331.055,Success
run_87,1110.2602917421468,M5,6371000.0,5.972e+24,22169.124032346943,0.005284608181047861,9.86738298338557e-05,0.05,0.6666,True,0.77,False,0.55,True,True,345.337,Success
run_86,649.3643297761108,M5,6371000.0,5.972e+24,798198.0466652164,0.003872367286072575,4.683921277508015e-06,0.05,0.6666,True,0.77,False,0.55,True,True,341.617,Success
run_93,594.128078263462,M5,6371000.0,5.972e+24,31967.09062732868,0.0002683282132938175,0.2966837630604838,0.05,0.6666,True,0.77,False,0.55,True,True,312.53,Success
run_94,1065.7613537073553,M5,6371000.0,5.972e+24,38265.81180254325,0.01764858263939989,0.18699336216809342,0.05,0.6666,True,0.77,False,0.55,True,True,390.778,Success
run_90,284.26114568378875,M5,6371000.0,5.972e+24,191551.30706819397,0.0008326896831911203,4.588873983799935e-05,0.05,0.6666,True,0.77,False,0.55,True,True,254.393,Success
run_91,1153.454068275661,M5,6371000.0,5.972e+24,778108.7446600256,0.00013427224817712659,2.7301233783447905e-06,0.05,0.6666,True,0.77,False,0.55,True,True,366.459,Success
run_89,1853.9452309637497,M5,6371000.0,5.972e+24,69864.93314133698,0.4207941720875229,6.624296386675473e-05,0.05,0.6666,True,0.77,False,0.55,True,True,422.434,Success
run_96,1229.6725244813297,M5,6371000.0,5.972e+24,963845.6057290985,2.5014140541380992e-06,0.001636202016295237,0.05,0.6666,True,0.77,False,0.55,True,True,432.958,Success
run_97,1418.4600518473553,M5,6371000.0,5.972e+24,57316.39794511214,0.0035387679146033617,0.2096142346009056,0.05,0.6666,True,0.77,False,0.55,True,True,449.212,Success
run_81,975.0311990954425,M5,6371000.0,5.972e+24,26256.76557588137,0.2797583384494982,1.5563845674676797e-05,0.05,0.6666,True,0.77,False,0.55,True,True,341.962,Success
run_98,301.50643408958524,M5,6371000.0,5.972e+24,80047.25453447289,0.005816884478264868,0.06719379592097129,0.05,0.6666,True,0.77,False,0.55,True,True,275.303,Success
run_101,925.5302729783946,M5,6371000.0,5.972e+24,92355.75091953482,0.0001932670022967238,0.5122829623857588,0.05,0.6666,True,0.77,False,0.55,True,True,447.254,Success
run_95,1277.3179659396951,M5,6371000.0,5.972e+24,14853.08708333709,3.855686140739407e-06,1.2640171885100213e-05,0.05,0.6666,True,0.77,False,0.55,True,True,351.023,Success
run_102,1726.8594853296033,M5,6371000.0,5.972e+24,841970.9938373422,0.0027870972166900913,0.8025344024913463,0.05,0.6666,True,0.77,False,0.55,True,True,682.549,Success
run_104,1691.3416376635696,M5,6371000.0,5.972e+24,973210.6947743286,1.3917347565944113e-05,2.5946314426926694e-05,0.05,0.6666,True,0.77,False,0.55,True,True,411.355,Success
run_105,880.2243486814547,M5,6371000.0,5.972e+24,978573.8459578438,4.336701348245532e-05,0.00039096679064995314,0.05,0.6666,True,0.77,False,0.55,True,True,361.689,Success
run_106,1040.4598982580237,M5,6371000.0,5.972e+24,35035.18342362487,6.994140848810487e-05,0.27356918420308357,0.05,0.6666,True,0.77,False,0.55,True,True,370.699,Success
run_107,1405.7505283305682,M5,6371000.0,5.972e+24,875628.9866865241,0.046528498557485344,0.00037002331934134767,0.05,0.6666,True,0.77,False,0.55,True,True,523.94,Success
run_99,1585.298616203097,M5,6371000.0,5.972e+24,11255.179525300686,3.800531920011861e-06,0.00673717243377965,0.05,0.6666,True,0.77,False,0.55,True,True,381.042,Success
run_100,2030.2569471707677,M5,6371000.0,5.972e+24,26399.0562901162,0.035007568455570154,9.526205459760612e-05,0.05,0.6666,True,0.77,False,0.55,True,True,408.908,Success
run_103,1702.4718370120615,M5,6371000.0,5.972e+24,65290.691591056246,4.8948554983097376e-06,1.4930144182813703e-06,0.05,0.6666,True,0.77,False,0.55,True,True,378.163,Success
run_109,177.8174317155782,M5,6371000.0,5.972e+24,788121.7252166445,0.00031806672202088615,0.0033003404794088266,0.05,0.6666,True,0.77,False,0.55,True,True,247.839,Success
run_110,1414.6311021784356,M5,6371000.0,5.972e+24,167838.13204692776,1.046134828652254e-06,0.0075699346959876585,0.05,0.6666,True,0.77,False,0.55,True,True,399.898,Success
run_111,1365.5714245588556,M5,6371000.0,5.972e+24,781171.2623171314,6.898482355065376e-06,1.6650941069308277e-05,0.05,0.6666,True,0.77,False,0.55,True,True,383.24,Success
run_115,1950.0569849965848,M5,6371000.0,5.972e+24,433598.82985666994,1.8278300068338187e-06,0.14065161779209445,0.05,0.6666,True,0.77,False,0.55,True,True,577.219,Success
run_116,657.0874446694643,M5,6371000.0,5.972e+24,63623.56355472914,1.0034170901397532e-06,0.0031103422297588078,0.05,0.6666,True,0.77,False,0.55,True,True,304.326,Success
run_108,1830.723855655163,M5,6371000.0,5.972e+24,558313.6336083047,0.002516192504357247,1.1908551711581563e-05,0.05,0.6666,True,0.77,False,0.55,True,True,423.121,Success
run_118,238.82826372327577,M5,6371000.0,5.972e+24,51455.32011548702,0.16782017382298275,0.057692405457895946,0.05,0.6666,True,0.77,False,0.55,True,True,271.288,Success
run_113,1012.9168030188459,M5,6371000.0,5.972e+24,56995.38209540114,0.028723518234559264,0.00018594274156809407,0.05,0.6666,True,0.77,False,0.55,True,True,348.274,Success
run_122,746.1001636079236,M5,6371000.0,5.972e+24,347967.81895890663,0.0001609205207720288,0.01507899193750421,0.05,0.6666,True,0.77,False,0.55,True,True,377.538,Success
run_112,1055.4721864614041,M5,6371000.0,5.972e+24,914907.6268741818,0.037444747133366894,0.5832229549852995,0.05,0.6666,True,0.77,False,0.55,True,True,512.892,Success
run_121,1543.881378012737,M5,6371000.0,5.972e+24,716106.7038117269,0.014229669655231064,0.0018643548969347506,0.05,0.6666,True,0.77,False,0.55,True,True,546.072,Success
run_114,1772.3624203937948,M5,6371000.0,5.972e+24,29016.854562629655,0.021002494843396047,7.678943023011017e-06,0.05,0.6666,True,0.77,False,0.55,True,True,391.511,Success
run_117,1780.471924357359,M5,6371000.0,5.972e+24,608220.6440199806,0.01577585867014907,3.534665516442659e-06,0.05,0.6666,True,0.77,False,0.55,True,True,425.991,Success
run_119,249.61843255934656,M5,6371000.0,5.972e+24,33538.05135697034,2.245590782896522e-05,0.00047935621563364886,0.05,0.6666,True,0.77,False,0.55,True,True,234.731,Success
run_120,1194.0933604255565,M5,6371000.0,5.972e+24,22003.740962512304,0.22033572795928993,3.512327830019158e-05,0.05,0.6666,True,0.77,False,0.55,True,True,359.029,Success
run_124,1441.7433798756008,M5,6371000.0,5.972e+24,154379.1935304027,0.12280889903340003,0.7347031475788262,0.05,0.6666,True,0.77,False,0.55,True,True,551.658,Success
run_129,863.3255494116071,M5,6371000.0,5.972e+24,345730.1728502242,4.959969803944339e-06,0.0011561910378215523,0.05,0.6666,True,0.77,False,0.55,True,True,345.228,Success
run_128,1758.9361662595095,M5,6371000.0,5.972e+24,15845.45686684727,4.9349835321135603e-05,0.05345052853265379,0.05,0.6666,True,0.77,False,0.55,True,True,395.037,Success
run_123,1165.5820275816864,M5,6371000.0,5.972e+24,381352.65759271034,0.13262840348285648,8.04983489280389e-06,0.05,0.6666,True,0.77,False,0.55,True,True,387.202,Success
run_130,162.34911609622634,M5,6371000.0,5.972e+24,231559.13661003913,9.731160680785516e-06,0.008487947026806643,0.05,0.6666,True,0.77,False,0.55,True,True,236.175,Success
run_127,1912.1927254817385,M5,6371000.0,5.972e+24,18522.038997406216,0.126689903061301,3.6570980896348006e-06,0.05,0.6666,True,0.77,False,0.55,True,True,401.763,Success
run_126,960.3878757052529,M5,6371000.0,5.972e+24,80771.47346357325,1.1041589749057198e-06,9.364712890096027e-05,0.05,0.6666,True,0.77,False,0.55,True,True,334.468,Success
run_125,900.5481858831012,M5,6371000.0,5.972e+24,15406.866589057792,0.006229961429174682,0.003570399315582571,0.05,0.6666,True,0.77,False,0.55,True,True,331.684,Success
run_133,1052.2588570480807,M5,6371000.0,5.972e+24,559773.0216934156,2.2356951883165427e-05,5.880542109398666e-05,0.05,0.6666,True,0.77,False,0.55,True,True,362.813,Success
run_132,1920.9668979424157,M5,6371000.0,5.972e+24,502610.8204078749,0.024806327382196073,0.9271272919828051,0.05,0.6666,True,0.77,False,0.55,True,True,664.175,Success
run_135,539.7300486179587,M5,6371000.0,5.972e+24,43773.51228128948,0.0008982638201349202,0.14270942427978558,0.05,0.6666,True,0.77,False,0.55,True,True,308.351,Success
run_134,1164.1184258546386,M5,6371000.0,5.972e+24,118825.48887879965,0.0029775268053264066,0.7049240538715764,0.05,0.6666,True,0.77,False,0.55,True,True,531.919,Success
run_138,1924.3088431821711,M5,6371000.0,5.972e+24,377728.3255811186,2.958448954218207e-05,0.0061259562358881555,0.05,0.6666,True,0.77,False,0.55,True,True,498.518,Success
run_131,292.4851901164644,M5,6371000.0,5.972e+24,18856.417921774995,0.00012432882694057078,7.788642817210245e-05,0.05,0.6666,True,0.77,False,0.55,True,True,235.752,Success
run_137,329.54894428481884,M5,6371000.0,5.972e+24,229976.54728888458,0.0033430663341548314,0.6885504501975819,0.05,0.6666,True,0.77,False,0.55,True,True,373.564,Success
run_139,1880.8010342475243,M5,6371000.0,5.972e+24,331198.4405832291,1.1047638855467291e-05,0.0005319371304181994,0.05,0.6666,True,0.77,False,0.55,True,True,425.601,Success
run_136,2019.034080958722,M5,6371000.0,5.972e+24,958445.5506795226,0.30063288431681423,0.0008481357556162027,0.05,0.6666,True,0.77,False,0.55,True,True,568.992,Success
run_140,684.6929072812203,M5,6371000.0,5.972e+24,58257.23543774161,0.011699102155910433,0.013874863146376098,0.05,0.6666,True,0.77,False,0.55,True,True,335.244,Success
run_142,774.3185661889961,M5,6371000.0,5.972e+24,476108.76429741737,0.0008907354537186901,0.0030280092533025924,0.05,0.6666,True,0.77,False,0.55,True,True,373.755,Success
run_145,1668.3797882348165,M5,6371000.0,5.972e+24,549926.066702889,0.08933394325738653,0.0069264863729666115,0.05,0.6666,True,0.77,False,0.55,True,True,563.04,Success
run_149,1627.8588406989024,M5,6371000.0,5.972e+24,14552.333758335031,2.549138703650217e-05,0.631081686889615,0.05,0.6666,True,0.77,False,0.55,True,True,407.335,Success
run_146,379.753409112986,M5,6371000.0,5.972e+24,46885.76871652597,0.09246228907344156,0.0015400447828524313,0.05,0.6666,True,0.77,False,0.55,True,True,271.748,Success
run_141,538.767603221841,M5,6371000.0,5.972e+24,340208.82151896146,0.00015579939503957855,0.23932620116470912,0.05,0.6666,True,0.77,False,0.55,True,True,364.397,Success
run_151,192.86249226292804,M5,6371000.0,5.972e+24,756275.5966391293,0.014677169542923448,0.000590239412898102,0.05,0.6666,True,0.77,False,0.55,True,True,273.925,Success
run_147,722.1705807769528,M5,6371000.0,5.972e+24,35850.59759623053,0.2369742632692698,0.0009552269944486455,0.05,0.6666,True,0.77,False,0.55,True,True,324.469,Success
run_148,198.58742877207465,M5,6371000.0,5.972e+24,59448.30447777713,1.5271160802584024e-05,0.0006646171124885272,0.05,0.6666,True,0.77,False,0.55,True,True,228.944,Success
run_144,1325.8924678730798,M5,6371000.0,5.972e+24,371920.85024465184,0.47536809773203337,0.9986719143212538,0.05,0.6666,True,0.77,False,0.55,True,True,535.338,Success
